name,country,region,winery,rating,no_ratings,price,year,type
Grauburgunder Trocken 2018,Germany,Rheinhessen,Villa Welter,3.8,29,6.5,2018,white
Chteauneuf-du-Pape Blanc 2018,France,Chteauneuf-du-Pape,Chteau Mont-Redon,3.9,29,28.18,2018,white
Weissburgunder 2018,Germany,Rheinhessen,St. Antony,3.5,29,9.26,2018,white
Ungeheuer GG 2018,Germany,Pfalz,Von Winning,4.3,29,34.0,2018,white
Grauburgunder 2018,Germany,Baden,Klumpp,3.9,29,9.9,2018,white
Cantaloro Toscana Bianco 2018,Italy,Toscana,Avignonesi,3.6,29,9.65,2018,white
Steillage Riesling Trocken 2017,Germany,Mosel,Weinhaus Gebruder Steffen,3.6,29,9.53,2017,white
Fiano Salento 2018,Italy,Salento,Masseria Altemura,3.8,29,8.9,2018,white
Riebeeksrivier Chenin Blanc 2017,South Africa,Swartland,Cape of Good Hope,3.6,29,13.99,2017,white
Contraste Branco 2017,Portugal,Douro,Conceito,3.5,29,9.9,2017,white
Furmint 2017,Austria,Steiermark,Herrenhof Lamprecht,3.7,30,13.24,2017,white
Chardonnay 2018,Australia,Riverina,Pokerface,3.4,30,7.35,2018,white
Gorgona 2014,Italy,Toscana,Frescobaldi,4.3,30,213.4,2014,white
Chardonnay 2017,Italy,Sicilia,Stemmari,3.5,30,6.23,2017,white
Premium Sauvignon Blanc 2019,New Zealand,Marlborough,Saint Clair,3.9,30,10.95,2019,white
Beaune 1er Cru Grves Blanc 2011,France,Beaune 1er Cru 'Les Grves',Jean-Marc Morey,4.3,30,48.43,2011,white
Chablis 1er Cru 'Vaillons' 2015,France,Chablis 1er Cru 'Vaillons',La Chablisienne,3.6,30,23.9,2015,white
Ctes de Provence Blanc 2018,France,Ctes de Provence,Chteau de Pampelonne,3.6,30,14.4,2018,white
Clos Saint Landelin Riesling 2016,France,Alsace,Ren Mur,4.0,30,29.15,2016,white
Weisser Burgunder Tradition 2017,Germany,Pfalz,Philipp Kuhn,3.5,30,11.19,2017,white
Nuat 2015,Spain,Pla de Bages,Abadal,4.1,30,23.3,2015,white
Perfiles Calcareo Chardonnay 2016,Argentina,Mendoza,Trapiche,3.5,30,15.9,2016,white
Vom Gelben Fels Riesling Trocken 2018,Germany,Pfalz,Weingut Weegmller,3.9,30,8.4,2018,white
Weissburgunder Lss Trocken 2018,Germany,Rheinhessen,Manz,3.6,30,7.95,2018,white
Gamlitzer Morillon 2017,Austria,Sdsteiermark,Sattlerhof,3.6,30,15.89,2017,white
Albario 2019,Spain,Ras Baixas,Pazo Seorans,4.1,30,11.95,2019,white
Niedermenniger Herrenberg Riesling Auslese 2010,Germany,Mosel,Markus Molitor,4.0,30,39.95,2010,white
Chardonnay 2018,New Zealand,Marlborough,Saint Clair,3.5,30,11.45,2018,white
Josef Spreitzer Riesling Trocken 2018,Germany,Rheingau,Spreitzer,3.5,30,8.9,2018,white
Illusion Eins (Blanc de Noir) 2019,Germany,Ahr,Meyer - Nkel,4.0,30,13.48,2019,white
Riesling Kabinett Trocken 2018,Germany,Rheinhessen,Manz,3.8,30,7.8,2018,white
Novel Pacherenc du Vic-Bilh Sec 2017,France,Pacherenc du Vic-Bilh Sec,Vignobles Marie Maria,3.8,30,13.25,2017,white
Gelber Orlans Trocken 2017,Germany,Pfalz,Knipser,4.0,30,17.0,2017,white
Weissburgunder 2019,Germany,Rheinhessen,Pfannebecker,3.8,30,9.12,2019,white
St. Stephan Rserve Chardonnay Trocken 2015,Germany,Pfalz,Weingut Metzger,3.7,30,19.01,2015,white
Chardonnay Bourgogne 2017,France,Bourgogne,Frdric Magnien,3.5,30,15.5,2017,white
Wehlener Sonnenuhr Riesling Sptlese 2017,Germany,Mosel,Markus Molitor,4.0,30,19.45,2017,white
Estate Sauvignon Blanc 2019,Chile,Maipo Valley,Nuevo Mundo,3.7,30,11.7,2019,white
Doosberg Riesling Trocken 2017,Germany,Rheingau,Peter Jakob Khn,4.1,30,49.0,2017,white
Languedoc Blanc 2017,France,Languedoc,Mortis,3.6,30,16.9,2017,white
Chardonnay - Torronts 2019,Argentina,Tupungato,Domaine Bousquet,3.5,30,7.2,2019,white
Saint-Aubin 1er Cru 'Les Charmois' 2015,France,Saint-Aubin 1er Cru 'Le Charmois',Domaine Sylvain Morey,4.2,30,64.0,2015,white
Meursault Blanc 2016,France,Meursault,Bouchard Pre & Fils,3.9,30,48.09,2016,white
Aufwind Sauvignon Blanc 2019,Germany,Pfalz,Hensel,3.9,30,9.9,2019,white
Sancerre Blanc 2018,France,Sancerre,La Poussie,3.9,30,27.2,2018,white
Loiserberg Grner Veltliner 2016,Austria,Kamptal,Loimer,3.9,30,16.11,2016,white
Trarbacher Schlossberg Riesling Kabinett 2018,Germany,Mosel,Weiser-Knstler,4.2,30,15.0,2018,white
Broquel Chardonnay 2017,Argentina,Mendoza,Trapiche,3.4,30,10.5,2017,white
Pinot Grigio 2017,Italy,delle Venezie,Villa Cavarena,3.4,30,9.99,2017,white
Wicker Nonnberg Riesling Trocken 2018,Germany,Rheingau,Joachim Flick,4.0,30,13.84,2018,white
Benefizio Riserva Pomino Bianco 2018,Italy,Pomino,Castello Pomino,3.9,30,26.18,2018,white
Meursault 2016,France,Meursault,Domaine Henri Delagrange et Fils,4.2,30,46.21,2016,white
Riesling Trocken 2019,Germany,Pfalz,Georg Mosbacher,3.6,30,10.1,2019,white
Haardt Weissburgunder 2017,Germany,German Wine,Mller-Catoir,3.8,30,12.58,2017,white
Riesling Kabinett Feinherb 2018,Germany,Rheingau,Schloss Vollrads,3.8,30,12.9,2018,white
Chardonnay 2018,Italy,delle Venezie,Casa Lunardi,3.5,30,5.95,2018,white
Quater Vitis Blanco 2018,Italy,Terre Siciliane,Firriato,4.1,30,13.89,2018,white
Sommeracher Katzenkopf Silvaner Trocken 2014,Germany,Franken,Winzer Sommerach,3.6,30,6.77,2014,white
Pouilly-Fuiss 2016,France,Pouilly-Fuiss,Les Hritiers du Comte Lafon,4.1,30,56.83,2016,white
Antu Chardonnay 2016,Chile,Itata Valley,MontGras,3.6,30,11.9,2016,white
Schlossberg Achkarren GG Grauburgunder 2017,Germany,Baden,Franz Keller,4.1,30,35.0,2017,white
Elgin Chardonnay 2018,South Africa,Elgin,Boschendal,4.3,30,32.99,2018,white
Blanc 2016,France,Ctes Catalanes,Domaine de l'Horizon,4.1,30,35.58,2016,white
Bianco 2018,Italy,Terre Siciliane,Monte Pietroso,3.7,30,3.79,2018,white
Chteau Les Vergnes Bordeaux White 2018,France,Bordeaux,Univitis,3.3,30,6.78,2018,white
Virtus Moscato 2016,Brazil,Serra Gacha,Monte Paschoal,2.8,30,6.77,2016,white
Riesling Eisquell 2019,Germany,Rheinhessen,Battenfeld Spanier,3.5,30,10.74,2019,white
Chante-Alouette Hermitage Blanc 1999,France,Hermitage,M. Chapoutier,3.4,30,55.95,1999,white
Viognier 2017,United States,California,Gnarly Head,3.6,31,12.59,2017,white
Gelber Muskateller 2017,Austria,Sdsteiermark,Lackner Tinnacher,3.4,31,12.6,2017,white
Gaisbhl G.C 2017,Germany,Pfalz,Dr. Brklin-Wolf,3.8,31,44.91,2017,white
Blanco 2015,Spain,Rioja,Bodegas Aradon,3.5,31,4.0,2015,white
Pouilly-Fuiss L'Ancien Prieur 2015,France,Pouilly-Fuiss,Rgnard,3.7,31,43.16,2015,white
Grecante Grechetto Colli Martani 2019,Italy,Colli Martani,Arnaldo-Caprai,3.8,31,12.6,2019,white
Wiltinger Riesling Trocken 2018,Germany,Wiltingen,Reichsgraf von Kesselstatt,4.0,31,12.67,2018,white
Chteauneuf-du-Pape (Tradition) Blanc 2018,France,Chteauneuf-du-Pape,Domaine de la Janasse,4.1,31,49.9,2018,white
Pinot Blanc 2016,France,Alsace,Jean-Rmy Haeffelin,3.7,31,7.59,2016,white
Sancerre Blanc 2018,France,Sancerre,Alban Roblin,3.8,31,18.31,2018,white
Mont Ms Cuve Bianco 2018,Italy,Vigneti delle Dolomiti,Castelfeder,3.6,31,7.5,2018,white
Bitcora Verdejo 2019,Spain,Rueda,Cuatro Rayas,3.9,31,4.28,2019,white
Zieregg Morillon 2017,Austria,Sdsteiermark,Tement,4.1,31,48.06,2017,white
Riesling Feinherb 2018,Germany,Rheingau,Knstler,3.6,31,12.39,2018,white
Sanct Valentin Sauvignon 2019,Italy,Sdtirol - Alto Adige,St. Michael-Eppan,4.1,31,20.9,2019,white
Eins Zu Eins Sauvignon Blanc 2019,Germany,Pfalz,Weingut A. Diehl,4.1,31,7.09,2019,white
Weisser Burgunder vom Kalksteinfels 2018,Germany,Pfalz,Philipp Kuhn,3.8,31,13.13,2018,white
Pomino Bianco 2019,Italy,Pomino,Castello Pomino,3.5,31,9.61,2019,white
Cavalcade Blanc 2018,France,Ctes du Roussillon,Chteau de Corneilla,4.1,31,12.14,2018,white
Saarburger Rausch Auslese Riesling ** 2015,Germany,Mosel,Markus Molitor,4.2,31,44.95,2015,white
Scharzhofberger Riesling Sptlese 2011,Germany,Mosel,Bischfliche Weingter Trier,4.1,31,30.78,2011,white
Zbing Riesling 2018,Austria,Kamptal,Hirsch,3.9,31,12.87,2018,white
Pinot Bianco 2018,Italy,Sdtirol - Alto Adige,Nals Margreid,3.6,31,9.9,2018,white
Basilicata Greco - Fiano 2017,Italy,Basilicata,Brandano,3.9,31,8.77,2017,white
Cuve Verdejo 2016,Spain,Rueda,Valdecuevas,4.2,31,18.7,2016,white
Estro Chardonnay 2018,Italy,Veneto,Astoria,3.7,31,9.99,2018,white
Vom Muschelkalk Appenheimer Riesling Trocken 2018,Germany,Rheinhessen,Hofmann,3.7,31,10.0,2018,white
Orbel Riesling 2017,Germany,Rheinhessen,St. Antony,3.8,31,18.9,2017,white
Meursault 1er Cru Les Genevrires 2017,France,Meursault Premier Cru,Domaine Henri Boillot,4.1,31,119.0,2017,white
Pinot Grigio 2019,Italy,delle Venezie,Cielo e Terra,3.6,31,4.82,2019,white
Derthona Timorasso Colli Tortonesi 2018,Italy,Colli Tortonesi,Vietti,3.8,31,25.9,2018,white
Weisser Burgunder Trocken 2015,Germany,Rheinhessen,Wittmann,3.7,31,11.11,2015,white
Chardonnay 2018,South Africa,McGregor,McGregor,3.5,31,5.55,2018,white
Riesling 2017,Germany,Mittelrhein,Weingut Toni Jost,3.5,31,8.4,2017,white
Campomaccione Vermentino Maremma Toscana 2019,Italy,Maremma Toscana,Rocca delle Mace,4.0,31,8.4,2019,white
Grner Veltliner Waldberg 2018,Austria,Weinviertel,Gmeinbck Poysdorf,3.6,31,8.75,2018,white
Tresolmos Lias Verdejo 2019,Spain,Rueda,Garciarevalo,4.0,31,8.84,2019,white
Seven Numbers Single Vineyard Furmint 2018,Slovenia,Podravje,Puklavec Family Wines,3.7,31,10.66,2018,white
Plansel Selecta Verdelho 2017,Portugal,Alentejano,Quinta da Plansel,3.8,31,8.9,2017,white
Camilla 2019,Italy,Lugana,Malavasi,4.2,31,11.4,2019,white
Felsenberg Riesling GG 2016,Germany,Nahe,Schfer-Frhlich,4.3,31,39.36,2016,white
Pinot Gris 2016,New Zealand,Marlborough,Leefield Station,3.4,31,13.9,2016,white
Les Gents 2016,France,Provence,Chteau de Roquefort,3.7,31,14.9,2016,white
Op die Berg Chardonnay 2014,South Africa,Durbanville,De Grendel,4.1,31,26.69,2014,white
Mantele Sauvignon 2018,Italy,Sdtirol - Alto Adige,Nals Margreid,3.9,31,16.47,2018,white
Pur Mineral Riesling 2017,Germany,Franken,Rudolf Frst,3.8,31,14.0,2017,white
Friulano 2019,Italy,Colli Orientali del Friuli,Livio Felluga,3.9,31,18.9,2019,white
Chteau de la Chesnaie Sur Lie 2017,France,Muscadet-Sevre et Maine,Chreau-Carr,3.8,31,8.24,2017,white
Maximin Herrenberg 1896 Riesling Alte Reben 2018,Germany,Mosel,Carl Loewen,4.1,31,22.23,2018,white
Weisser Burgunder Trocken 2018,Germany,Rheinhessen,Bischel,3.7,31,8.2,2018,white
Spiegel Sauvignon Blanc 2017,Austria,Sdsteiermark,Weingut Erich & Walter Polz,3.2,31,11.59,2017,white
Sauvignon Ctes de Gascogne 2019,France,Ctes de Gascogne,Domaine du Tariquet,3.7,32,5.9,2019,white
Blauschiefer Riesling 2018,Germany,Mosel,Markus Molitor,3.8,32,9.6,2018,white
Heideboden Pinot Blanc 2018,Austria,Burgenland,Anita Nittnaus Hans,3.5,32,8.89,2018,white
Summercourt Chardonnay 2019,South Africa,Stellenbosch,Delaire Graff,3.9,32,12.5,2019,white
Oppenheimer Sacktrger Riesling 2017,Germany,Rheinhessen,Weingut Brgermeister Carl Koch,4.1,32,10.23,2017,white
Chablis 2018,France,Chablis,Domaine Servin,3.6,32,16.5,2018,white
Quant Riesling 2019,Germany,Mosel,Carl Loewen,3.9,32,7.5,2019,white
Op Sy Moer 2018,South Africa,Stellenbosch,Neil Ellis,3.1,32,27.06,2018,white
Chardonnay 2017,United States,California,Hacienda,3.5,32,7.95,2017,white
Weissburgunder Trocken 2018,Germany,Pfalz,Lucashof,3.6,32,10.93,2018,white
Chardonnay 2019,Chile,Central Valley,Antares,3.0,32,5.34,2019,white
Sauvignon Touraine 2018,France,Touraine,Raphael Midoir,3.8,32,7.95,2018,white
Viognier 2018,Spain,Castilla y Len,Prieto Pariente,3.7,32,21.99,2018,white
Rajnai Rizling 2017,Hungary,Villny,Heumann,4.1,32,11.95,2017,white
Chardonnay 2018,Italy,Venezia Giulia,Alturis,3.7,32,8.27,2018,white
Petit Chablis 2018,France,Petit Chablis,Gerard Tremblay,3.6,32,11.99,2018,white
Soave 2018,Italy,Soave,Montecelli,3.5,32,5.79,2018,white
Mineral Chardonnay 2016,Germany,Pfalz,Friedrich Becker,4.0,32,40.28,2016,white
Heideboden Weiss 2018,Austria,Burgenland,Hannes Reeh,3.6,32,9.72,2018,white
Caroline 2016,Italy,Trentino-Alto Adige,Pranzegg,3.9,32,29.15,2016,white
Hipping Riesling 2016,Germany,Rheinhessen,Khling-Gillot,3.8,32,43.77,2016,white
Scharzhofberger Riesling Kabinett 2016,Germany,Mosel,Bischfliche Weingter Trier,3.8,32,11.18,2016,white
Riesling Trocken 2018,Germany,Rheinhessen,Groebe,3.6,32,9.7,2018,white
Blauschiefer Trocken 2018,Germany,Mosel,Carl Loewen,4.0,32,9.69,2018,white
Damaszener Sauvignon Blanc 2019,Germany,Franken,Stahl,3.9,32,11.0,2019,white
Sauvignon Blanc 2019,New Zealand,Marlborough,Curious Kiwi,3.8,32,10.95,2019,white
Rully 2016,France,Rully,Chanson,3.6,32,21.95,2016,white
Scharzhofberger Riesling Sptlese 2016,Germany,Wiltingen,Egon Mller - Scharzhof,4.4,32,134.53,2016,white
Escherndorfer Lump Silvaner 2018,Germany,Franken,Horst Sauer,3.9,32,16.0,2018,white
Splattered Toad Sauvignon Blanc 2018,South Africa,Coastal Region,Cape Point Vineyards,3.3,32,9.95,2018,white
Oktav Weissburgunder 2018,Germany,Baden,Heger,3.7,32,10.67,2018,white
Sauvignon Blanc 2016,Romania,Dealu Mare,Serafim,3.5,32,8.9,2016,white
Wehlener Sonnenuhr Alte Reben Riesling 2015,Germany,Mosel,Dr. Loosen,4.0,32,11.65,2015,white
Pioneer Block 1 Foundation Sauvignon Blanc 2019,New Zealand,Marlborough,Saint Clair,4.3,32,18.95,2019,white
Gris 2007,Italy,Friuli Isonzo,Lis Neris,3.9,32,48.43,2007,white
Esper Grner Veltliner 2016,Austria,Niedersterreich,Matthias Warnung,3.5,32,18.43,2016,white
Bordeaux Blanc 2017,France,Bordeaux,Chteau Mont-Prat,3.5,32,18.3,2017,white
Auf Der Mauer Riesling Trocken 2018,Germany,Pfalz,Dr. Von Bassermann-Jordan,3.9,32,19.44,2018,white
Charta Blanc 2016,Germany,Rheingau,Spreitzer,4.1,32,18.81,2016,white
Feldstck Chardonnay 2016,Austria,Niedersterreich,Matthias Warnung,3.8,32,19.4,2016,white
Chardonnay 2019,Italy,Sdtirol - Alto Adige,St. Michael-Eppan,3.8,32,14.73,2019,white
Riesling Villa Loosen 2018,Germany,Mosel,Dr. Loosen,3.9,32,6.95,2018,white
Biscondola 2018,Italy,Toscana,Poderi del Paradiso,3.9,32,13.3,2018,white
Chardonnay delle Venezie 2019,Italy,delle Venezie,Corte Giara,3.8,32,6.4,2019,white
Chardonnay 2014,United States,Anderson Valley,Domaine Anderson,3.7,32,58.51,2014,white
Alte Reben Grner Veltliner 2018,Austria,Carnuntum,Markowitsch,3.9,32,12.9,2018,white
Castel Ringberg Sauvignon 2018,Italy,Sdtirol - Alto Adige,Elena Walch,3.8,32,19.3,2018,white
Fuchslahn Gewrztraminer 2016,Italy,Sdtirol - Alto Adige,Klaus Lentsch,3.9,32,18.9,2016,white
Sancerre 2018,France,Sancerre,Monmousseau,4.1,32,19.5,2018,white
Pinot Gris 2016,New Zealand,Marlborough,Nautilus,3.4,32,18.97,2016,white
Vieilles Vignes Chassagne-Montrachet 2017,France,Chassagne-Montrachet,David Moret-Nomine,4.3,32,52.9,2017,white
Hermitage Blanc 2016,France,Hermitage,E. Guigal,4.0,32,52.01,2016,white
A Le Grand 2017,France,Bourgogne Aligot,David Moret-Nomine,3.8,32,13.5,2017,white
Der kleine Br Weiss 2019,Germany,Pfalz,Oliver Zeter,3.7,32,6.9,2019,white
Riesling Kabinett 2017,Germany,Nahe,Gut Hermannsberg,3.9,32,13.52,2017,white
Grner Veltliner 2019,Austria,Niedersterreich,Weingut Brndlmayer,3.8,32,14.52,2019,white
Wehlener Klosterberg Pinot Blanc 2017,Germany,Mosel,Markus Molitor,3.8,33,27.5,2017,white
Zeltinger Sonnenuhr Riesling Sptlese 2018,Germany,Mosel,Markus Molitor,4.1,33,21.45,2018,white
Curis Xarel-lo 2019,Spain,Peneds,Albet i Noya,3.5,33,8.95,2019,white
Ried Alte Setzen Erste Lage Grner Veltliner 2018,Austria,Traisental,Markus Huber,3.8,33,13.15,2018,white
Meursault-Blagny Premier Cru Chteau de Blagny 2017,France,Meursault 1er Cru 'Blagny',Louis Latour,4.1,33,53.51,2017,white
Altos R Blanco 2017,Spain,Rioja,Altos de Rioja,3.3,33,7.11,2017,white
Dom Riesling Feinherb 2016,Germany,Mosel,Bischfliche Weingter Trier,3.6,33,9.13,2016,white
Recit Roero Arneis 2019,Italy,Roero,Monchiero Carbone,3.7,33,8.65,2019,white
Ribolla Gialla 2018,Italy,Friuli-Venezia Giulia,Luisa,3.6,33,17.09,2018,white
Luberon La Ciboise Blanc 2018,France,Luberon,M. Chapoutier,3.6,33,7.66,2018,white
Grauburgunder S 2018,Germany,Nahe,Dnnhoff,4.0,33,20.5,2018,white
Verdeo Verdejo 2019,Spain,Rueda,Torres,3.5,33,7.63,2019,white
Pinot Grigio 2019,Italy,delle Venezie,Casa Lunardi,3.7,33,5.45,2019,white
Riesling 2016,Germany,Johannisberg,Prinz von Hessen,4.0,33,27.5,2016,white
Nierstein Riesling 2018,Germany,Rheinhessen,Khling-Gillot,4.1,33,27.26,2018,white
Domaine San de Guilhem Colombard - Sauvignon Blanc Gascogne Blanc Sec 2016,France,Gascogne,Lionel Osmin & Cie,3.5,33,5.31,2016,white
Memries de Biniagual Blanc 2018,Spain,Binissalem-Mallorca,Biniagual,3.5,33,14.13,2018,white
Diel de Diel Weisses Cuve Trocken 2018,Germany,Nahe,Diel,4.0,33,10.63,2018,white
Essence du Cap Sauvignon Blanc 2017,South Africa,Western Cape,Fleur du Cap,3.3,33,8.75,2017,white
Dorna Velha Branco 2017,Portugal,Douro,Quinta do Silval,3.8,33,8.77,2017,white
SL Riesling Kabinett 2017,Germany,Mosel,Schloss Lieser,3.8,33,11.5,2017,white
Fendant 2016,Switzerland,Valais,Dlival,3.5,33,17.59,2016,white
Rausch GG 2018,Germany,Mosel,Forstmeister Geltz-Zilliken,4.0,33,41.1,2018,white
Wechselspiel 2018,Germany,Pfalz,Weingut Metzger,3.8,33,6.77,2018,white
Cir Bianco 2019,Italy,Cir,Tenuta Iuzzolini,3.8,33,6.7,2019,white
Viognier Principaut d'Orange 2019,France,Vin de Pays,Domaine de la Janasse,4.0,33,14.9,2019,white
Martin Nittnaus Elektra 2018,Austria,Burgenland,Anita Nittnaus Hans,3.7,33,18.06,2018,white
Karneid Kerner 2017,Italy,Sdtirol - Alto Adige,Franz Gojer,3.8,33,13.9,2017,white
Lagar de Darei Private Selection Branco 2015,Portugal,Do,Darei,3.9,33,11.7,2015,white
Ried Schtt Drnsteiner Riesling Smaragd 2018,Austria,Wachau,Weingut Knoll,4.1,33,42.0,2018,white
Qvinterra Scheurebe Trocken 2018,Germany,Rheinhessen,Khling-Gillot,3.9,33,10.7,2018,white
Himmelspfad Silvaner GG Retzstadter Langenberg 2015,Germany,Franken,Rudolf May,4.2,33,35.0,2015,white
Moscato 2019,United States,California,Gallo Family Vineyards,3.6,33,6.05,2019,white
Reserve Chardonnay 2015,United States,Los Carneros,Robert Mondavi,4.2,33,61.0,2015,white
Molino delle Balze Chardonnay 2018,Italy,Toscana,Rocca di Castagnoli,3.9,33,15.5,2018,white
Riesling Alsace Grand Cru 'Geisberg' 2013,France,Alsace Grand Cru 'Geisberg',Trimbach,4.3,33,71.39,2013,white
Verdejo Fermentado en Barrica 2018,Spain,Rueda,Jos Pariente,3.9,33,19.65,2018,white
Zeltinger Sonnenuhr Riesling Auslese*** 2018,Germany,Mosel,Markus Molitor,4.4,33,82.86,2018,white
Villa Mura Chardonnay 2018,Italy,Veneto,Sartori,3.3,33,4.57,2018,white
Riesling Trocken 2015,Germany,Pfalz,Schwedhelm Zellertal,3.7,33,9.37,2015,white
Chardonnay Rserve 2017,Germany,Rheinhessen,Knewitz,4.0,33,29.41,2017,white
Btard-Montrachet Grand Cru 2015,France,Btard-Montrachet Grand Cru,Domaine Henri Boillot,4.6,33,520.0,2015,white
Estate Gewrztraminer 2012,France,Alsace Grand Cru,Hugel,3.9,33,16.95,2012,white
1000-Eimerberg Smaragd Riesling 2018,Austria,Wachau,Gritsch Mauritiushof,4.3,33,28.24,2018,white
Pouilly-Fum 2018,France,Pouilly-Fum,Langlois-Chateau,3.8,33,19.9,2018,white
Sauvignon Blanc 2017,South Africa,Stellenbosch,Drostdy-Hof,3.4,33,6.4,2017,white
Splattered Toad Sauvignon Blanc 2019,South Africa,Coastal Region,Cape Point Vineyards,3.5,33,9.5,2019,white
Chardonnay Unwooded 2019,South Africa,Paarl,Glen Carlou,3.4,34,10.5,2019,white
Fiano Salento Acante 2019,Italy,Salento,Castello Monaci,3.8,34,8.89,2019,white
RS Weissburgunder 2017,Germany,Baden,Salwey,3.7,34,16.3,2017,white
"Weissburgunder Trocken ""Vom Kalk"" 2018",Germany,Rheinhessen,Weingut Gunderloch,3.8,34,9.7,2018,white
Grnschiefer Riesling 2018,Germany,Nahe,Prinz Salm,3.6,34,12.57,2018,white
Terroir Selection Chenin Blanc 2017,South Africa,Walker Bay,Springfontein,3.9,34,17.9,2017,white
Blanco Sensacin 2018,Spain,Abona,Flor de Chasna,3.9,34,11.99,2018,white
Saleit Chardonnay 2018,Italy,Sdtirol - Alto Adige,Cantina Kaltern,3.5,34,11.6,2018,white
Crocodile's Lair Kaaimansgat Chardonnay 2018,South Africa,Overberg,Bouchard Finlayson,4.0,34,17.5,2018,white
Steinbuckel Riesling GG 2016,Germany,Pfalz,Knipser,4.0,34,27.0,2016,white
Picpoul de Pinet 2019,France,Picpoul de Pinet,Grard Bertrand,3.9,34,10.42,2019,white
Chardonnay 2017,South Africa,Stellenbosch,Drostdy-Hof,3.5,34,6.14,2017,white
Grner Veltliner 2016,Austria,Wien,Hajszan Neumann,3.5,34,26.7,2016,white
Calaventana Alcamo 2017,Italy,Alcamo,Firriato,3.4,34,7.99,2017,white
Tal Verdeca 2019,Italy,Puglia,San Marzano,3.6,34,8.9,2019,white
Verdejo 2019,Spain,Rueda,Nava Real,3.4,34,7.95,2019,white
Himmelspfad Silvaner GG Retzstadter Langenberg 2017,Germany,Franken,Rudolf May,4.1,34,42.89,2017,white
Trebbiano d'Abruzzo 2017,Italy,Trebbiano d'Abruzzo,Villamedoro,3.3,34,7.3,2017,white
Nierstein Riesling Trocken 2016,Germany,Rheinhessen,Weingut Gunderloch,3.7,34,11.69,2016,white
Vitus Grauburgunder 2017,Germany,Baden,Heger,3.8,34,12.9,2017,white
Dalila Riserva 2018,Italy,Sicilia,Feudo Arancio,3.8,34,8.5,2018,white
Grner Veltliner L & T (Leicht und Trocken) 2015,Austria,Niedersterreich,Weingut Brndlmayer,3.5,34,10.9,2015,white
Erdeluftgrasundreben WB 2017,Austria,Burgenland,Claus Preisinger,4.0,34,30.71,2017,white
Scharzhofberger P Riesling 2018,Germany,Wiltingen,Van Volxem,4.1,34,37.83,2018,white
Avesso 2017,Portugal,Vinho Verde,AB Valley,3.8,34,8.68,2017,white
Doss Chardonnay 2018,Italy,Sdtirol - Alto Adige,Castelfeder,3.6,34,10.86,2018,white
Weisser Burgunder Trocken 2018,Germany,Rheinhessen,Wittmann,3.6,34,11.0,2018,white
Pouilly-Fuiss Pentacrine 2015,France,Pouilly-Fuiss,Domaine Saumaize-Michelin,3.9,34,23.49,2015,white
Roero Pradalupo Arneis 2019,Italy,Roero,Fontanafredda,4.1,34,11.07,2019,white
Pouilly-Fuiss 'Les Chailloux' 2017,France,Pouilly-Fuiss,Auvigue,3.9,34,25.9,2017,white
Bronzelack Riesling Trocken 2019,Germany,Rheingau,Schloss Johannisberg,4.2,34,23.28,2019,white
Riesling Trocken 2019,Germany,Rheingau,Robert Weil,4.0,34,13.5,2019,white
Grauer Burgunder Trocken 2017,Germany,Rheinhessen,Wittmann,3.3,34,11.4,2017,white
1769 Clos Venturi Blanc 2018,France,Vin de Corse,Domaine Vico,3.7,34,15.9,2018,white
Fa 6 Senior Ayler Riesling 2019,Germany,Mosel,Peter Lauer,4.2,34,16.11,2019,white
